Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,"Trading Plan: Will Nifty 50 break 23,850 zone, Bank Nifty fall below 53,500 amid escalated India-Pakistan tensions?","If the Nifty 50 decisively breaks 24,000 support, 23,850–23,800 can’t be ruled out in the upcoming session. Below this, the fall could extend toward the 23,600–23,500 zone.",https://www.moneycontrol.com/news/business/markets/trading-plan-will-nifty-50-break-23-850-zone-bank-nifty-fall-below-53-500-amid-escalated-india-pakistan-tensions-13018391.html,GOOG,0.376,negative
,"Trading Plan: Will Nifty 50 break 23,850 zone, Bank Nifty fall below 53,500 amid escalated India-Pakistan tensions?","If the Nifty 50 decisively breaks 24,000 support, 23,850–23,800 can’t be ruled out in the upcoming session. Below this, the fall could extend toward the 23,600–23,500 zone.",https://www.moneycontrol.com/news/business/markets/trading-plan-will-nifty-50-break-23-850-zone-bank-nifty-fall-below-53-500-amid-escalated-india-pakistan-tensions-13018391.html,AAPL,0.341,negative
,"Trading Plan: Will Nifty 50 break 23,850 zone, Bank Nifty fall below 53,500 amid escalated India-Pakistan tensions?","If the Nifty 50 decisively breaks 24,000 support, 23,850–23,800 can’t be ruled out in the upcoming session. Below this, the fall could extend toward the 23,600–23,500 zone.",https://www.moneycontrol.com/news/business/markets/trading-plan-will-nifty-50-break-23-850-zone-bank-nifty-fall-below-53-500-amid-escalated-india-pakistan-tensions-13018391.html,MSFT,0.308,negative
,US says 'obviously' on aligning with India's view on Pakistan supporting terror groups,US also called for de-escalation amid rising tensions between India and Pakistan.,https://www.moneycontrol.com/news/business/us-says-obviously-on-aligning-with-india-s-view-on-pakistan-supporting-terror-groups-13018387.html,AAPL,0.327,positive
,US says 'obviously' on aligning with India's view on Pakistan supporting terror groups,US also called for de-escalation amid rising tensions between India and Pakistan.,https://www.moneycontrol.com/news/business/us-says-obviously-on-aligning-with-india-s-view-on-pakistan-supporting-terror-groups-13018387.html,GOOG,0.299,positive
,US says 'obviously' on aligning with India's view on Pakistan supporting terror groups,US also called for de-escalation amid rising tensions between India and Pakistan.,https://www.moneycontrol.com/news/business/us-says-obviously-on-aligning-with-india-s-view-on-pakistan-supporting-terror-groups-13018387.html,MSFT,0.276,positive
,Indo-Pak tensions: Domestic gold futures rise despite sharp fall in global prices,"International gold was trading 2.25 percent down at $3,309.58 per 10 oz at around 11.30 PM.",https://www.moneycontrol.com/news/business/personal-finance/indo-pak-tensions-domestic-gold-futures-rise-despite-sharp-fall-in-global-prices-13018312.html,GOOG,0.41,negative
,Indo-Pak tensions: Domestic gold futures rise despite sharp fall in global prices,"International gold was trading 2.25 percent down at $3,309.58 per 10 oz at around 11.30 PM.",https://www.moneycontrol.com/news/business/personal-finance/indo-pak-tensions-domestic-gold-futures-rise-despite-sharp-fall-in-global-prices-13018312.html,MSFT,0.347,negative
,Indo-Pak tensions: Domestic gold futures rise despite sharp fall in global prices,"International gold was trading 2.25 percent down at $3,309.58 per 10 oz at around 11.30 PM.",https://www.moneycontrol.com/news/business/personal-finance/indo-pak-tensions-domestic-gold-futures-rise-despite-sharp-fall-in-global-prices-13018312.html,AAPL,0.306,negative
,Gift Nifty signals sharp negative opening for market on May 9 amid further escalation in India-Pakistan tensions,"India-Pakistan Tensions: A further fall below 24,200 could open the next lower support at 23,850 levels on the Nifty 50.",https://www.moneycontrol.com/news/business/markets/gift-nifty-signals-sharp-gap-down-opening-for-market-on-may-9-amid-further-escalation-in-india-pakistan-tensions-13018326.html,AAPL,0.385,negative
,Gift Nifty signals sharp negative opening for market on May 9 amid further escalation in India-Pakistan tensions,"India-Pakistan Tensions: A further fall below 24,200 could open the next lower support at 23,850 levels on the Nifty 50.",https://www.moneycontrol.com/news/business/markets/gift-nifty-signals-sharp-gap-down-opening-for-market-on-may-9-amid-further-escalation-in-india-pakistan-tensions-13018326.html,GOOG,0.382,negative
,Gift Nifty signals sharp negative opening for market on May 9 amid further escalation in India-Pakistan tensions,"India-Pakistan Tensions: A further fall below 24,200 could open the next lower support at 23,850 levels on the Nifty 50.",https://www.moneycontrol.com/news/business/markets/gift-nifty-signals-sharp-gap-down-opening-for-market-on-may-9-amid-further-escalation-in-india-pakistan-tensions-13018326.html,MSFT,0.345,negative
,Make My Trip stocks crash about 10% with escalation in India-Pak conflict,"May 8 has marked the highest single-day fall for the stock since Septmeber 2024, wiping off $1.05 billion in its market capitalistaion.",https://www.moneycontrol.com/news/business/stocks/make-my-trip-stocks-crash-about-9-with-escalation-of-india-pak-conflict-13018010.html,GOOG,0.388,negative
,Make My Trip stocks crash about 10% with escalation in India-Pak conflict,"May 8 has marked the highest single-day fall for the stock since Septmeber 2024, wiping off $1.05 billion in its market capitalistaion.",https://www.moneycontrol.com/news/business/stocks/make-my-trip-stocks-crash-about-9-with-escalation-of-india-pak-conflict-13018010.html,AAPL,0.381,negative
,Make My Trip stocks crash about 10% with escalation in India-Pak conflict,"May 8 has marked the highest single-day fall for the stock since Septmeber 2024, wiping off $1.05 billion in its market capitalistaion.",https://www.moneycontrol.com/news/business/stocks/make-my-trip-stocks-crash-about-9-with-escalation-of-india-pak-conflict-13018010.html,MSFT,0.361,negative
,Airlines urge early arrival as India tightens airport security amid Pakistan tensions,"As part of the heightened safety measures the Bureau of Civil Aviation Security (BCAS) has ordered that all passengers at all airports across the country will need to undergo secondary ladder point security check (LPSC) or pre-boarding check, senior government officials in the MoCA said.",https://www.moneycontrol.com/news/business/airlines-urge-early-arrival-as-india-tightens-airport-security-amid-pakistan-tensions-13018288.html,MSFT,0.376,negative
,Airlines urge early arrival as India tightens airport security amid Pakistan tensions,"As part of the heightened safety measures the Bureau of Civil Aviation Security (BCAS) has ordered that all passengers at all airports across the country will need to undergo secondary ladder point security check (LPSC) or pre-boarding check, senior government officials in the MoCA said.",https://www.moneycontrol.com/news/business/airlines-urge-early-arrival-as-india-tightens-airport-security-amid-pakistan-tensions-13018288.html,AAPL,0.374,negative
,Airlines urge early arrival as India tightens airport security amid Pakistan tensions,"As part of the heightened safety measures the Bureau of Civil Aviation Security (BCAS) has ordered that all passengers at all airports across the country will need to undergo secondary ladder point security check (LPSC) or pre-boarding check, senior government officials in the MoCA said.",https://www.moneycontrol.com/news/business/airlines-urge-early-arrival-as-india-tightens-airport-security-amid-pakistan-tensions-13018288.html,GOOG,0.369,negative
,"Kishangarh, Bhuntar, Ludhiana added to list of airports closed by Indian government","The three new airport were added to the list of closed airports in the India including airports in Srinagar, Jammu, Leh, Chandigarh, Amritsar, Patiala, Bathinda, Halwara, Pathankot, Shimla, Gaggal, Dharamsala, Jaisalmer, Jodhpur, Bikaner, Mundra, Jamnagar, Rajkot, Porbandar, Kandla, Keshod, Bhuj, Gwalior and Hindon. Airports primarily used for military charters have also been included in the shutdown.",https://www.moneycontrol.com/news/business/kishangarh-bhuntar-ludhiana-added-to-list-of-airports-closed-by-indian-government-13018267.html,GOOG,0.318,negative
,"Kishangarh, Bhuntar, Ludhiana added to list of airports closed by Indian government","The three new airport were added to the list of closed airports in the India including airports in Srinagar, Jammu, Leh, Chandigarh, Amritsar, Patiala, Bathinda, Halwara, Pathankot, Shimla, Gaggal, Dharamsala, Jaisalmer, Jodhpur, Bikaner, Mundra, Jamnagar, Rajkot, Porbandar, Kandla, Keshod, Bhuj, Gwalior and Hindon. Airports primarily used for military charters have also been included in the shutdown.",https://www.moneycontrol.com/news/business/kishangarh-bhuntar-ludhiana-added-to-list-of-airports-closed-by-indian-government-13018267.html,MSFT,0.308,negative
,"Kishangarh, Bhuntar, Ludhiana added to list of airports closed by Indian government","The three new airport were added to the list of closed airports in the India including airports in Srinagar, Jammu, Leh, Chandigarh, Amritsar, Patiala, Bathinda, Halwara, Pathankot, Shimla, Gaggal, Dharamsala, Jaisalmer, Jodhpur, Bikaner, Mundra, Jamnagar, Rajkot, Porbandar, Kandla, Keshod, Bhuj, Gwalior and Hindon. Airports primarily used for military charters have also been included in the shutdown.",https://www.moneycontrol.com/news/business/kishangarh-bhuntar-ludhiana-added-to-list-of-airports-closed-by-indian-government-13018267.html,AAPL,0.28,negative
,Trade setup for May 9: Top 15 things to know before the opening bell,"According to experts, the underlying trend of the Nifty 50 is weak, with an elevated VIX and momentum indicators tilting downward. The index breached the 24,200 level intraday, and if this level is decisively broken in the upcoming session, the correction may extend toward the 24,000–23,850 range.",https://www.moneycontrol.com/news/business/markets/trade-setup-for-may-9-top-15-things-to-know-before-the-opening-bell-13018253.html,GOOG,0.435,negative
,Trade setup for May 9: Top 15 things to know before the opening bell,"According to experts, the underlying trend of the Nifty 50 is weak, with an elevated VIX and momentum indicators tilting downward. The index breached the 24,200 level intraday, and if this level is decisively broken in the upcoming session, the correction may extend toward the 24,000–23,850 range.",https://www.moneycontrol.com/news/business/markets/trade-setup-for-may-9-top-15-things-to-know-before-the-opening-bell-13018253.html,AAPL,0.39,negative
,Trade setup for May 9: Top 15 things to know before the opening bell,"According to experts, the underlying trend of the Nifty 50 is weak, with an elevated VIX and momentum indicators tilting downward. The index breached the 24,200 level intraday, and if this level is decisively broken in the upcoming session, the correction may extend toward the 24,000–23,850 range.",https://www.moneycontrol.com/news/business/markets/trade-setup-for-may-9-top-15-things-to-know-before-the-opening-bell-13018253.html,MSFT,0.372,negative
,"Gift Nifty, India ADRs see sharp sell-off following escalation in India-Pakistan conflict","Investors are increasingly wary of the geopolitical fallout, which could disrupt trade, investment flows, and regional stability.",https://www.moneycontrol.com/news/business/markets/gift-nifty-india-adrs-see-sharp-sell-off-following-escalation-in-india-pakistan-conflict-13018269.html,GOOG,0.462,negative
,"Gift Nifty, India ADRs see sharp sell-off following escalation in India-Pakistan conflict","Investors are increasingly wary of the geopolitical fallout, which could disrupt trade, investment flows, and regional stability.",https://www.moneycontrol.com/news/business/markets/gift-nifty-india-adrs-see-sharp-sell-off-following-escalation-in-india-pakistan-conflict-13018269.html,MSFT,0.421,negative
,"Gift Nifty, India ADRs see sharp sell-off following escalation in India-Pakistan conflict","Investors are increasingly wary of the geopolitical fallout, which could disrupt trade, investment flows, and regional stability.",https://www.moneycontrol.com/news/business/markets/gift-nifty-india-adrs-see-sharp-sell-off-following-escalation-in-india-pakistan-conflict-13018269.html,AAPL,0.394,negative
,"Indian government increases flight monitoring operations, orders airlines, airports to enhance security measures","The enhanced security steps ordered by BCAS include increased surveillance; strict on-ground monitoring of for operations of microlite aircraft, aero models, para glider, unmanned aerial systems (UAS), drones; deployment of additional security guards at aircraft; thorough scrutiny of PNR, passenger and cargo manifest.",https://www.moneycontrol.com/news/business/indian-government-increases-flight-monitoring-operations-orders-airlines-airports-to-enhance-security-measures-13018255.html,AAPL,0.421,positive
,"Indian government increases flight monitoring operations, orders airlines, airports to enhance security measures","The enhanced security steps ordered by BCAS include increased surveillance; strict on-ground monitoring of for operations of microlite aircraft, aero models, para glider, unmanned aerial systems (UAS), drones; deployment of additional security guards at aircraft; thorough scrutiny of PNR, passenger and cargo manifest.",https://www.moneycontrol.com/news/business/indian-government-increases-flight-monitoring-operations-orders-airlines-airports-to-enhance-security-measures-13018255.html,MSFT,0.407,positive
,"Indian government increases flight monitoring operations, orders airlines, airports to enhance security measures","The enhanced security steps ordered by BCAS include increased surveillance; strict on-ground monitoring of for operations of microlite aircraft, aero models, para glider, unmanned aerial systems (UAS), drones; deployment of additional security guards at aircraft; thorough scrutiny of PNR, passenger and cargo manifest.",https://www.moneycontrol.com/news/business/indian-government-increases-flight-monitoring-operations-orders-airlines-airports-to-enhance-security-measures-13018255.html,GOOG,0.389,positive
,"India, EFTA trade deal likely to be operational by September","While, the trade and investment deal between India and EFTA nations was inked on March 10, 2024, it is yet to be implemented given lengthy ratification processes.",https://www.moneycontrol.com/news/business/india-efta-trade-deal-likely-to-be-operational-by-september-13018219.html,GOOG,0.386,neutral
,"India, EFTA trade deal likely to be operational by September","While, the trade and investment deal between India and EFTA nations was inked on March 10, 2024, it is yet to be implemented given lengthy ratification processes.",https://www.moneycontrol.com/news/business/india-efta-trade-deal-likely-to-be-operational-by-september-13018219.html,MSFT,0.374,neutral
,"India, EFTA trade deal likely to be operational by September","While, the trade and investment deal between India and EFTA nations was inked on March 10, 2024, it is yet to be implemented given lengthy ratification processes.",https://www.moneycontrol.com/news/business/india-efta-trade-deal-likely-to-be-operational-by-september-13018219.html,AAPL,0.348,neutral
,"India-UK FTA: India reserves the right to retaliate if UK introduces CBAM, say govt sources","CBAM won’t restrict market access to Indian industries. Besides, some mechanism of being taxed in India before the goods are exported to the UK could also be considered to avoid CBAM, a government official said.",https://www.moneycontrol.com/news/business/economy/india-uk-fta-india-reserves-the-right-to-retaliate-if-uk-introduces-cbam-say-govt-sources-13018256.html,GOOG,0.382,neutral
,"India-UK FTA: India reserves the right to retaliate if UK introduces CBAM, say govt sources","CBAM won’t restrict market access to Indian industries. Besides, some mechanism of being taxed in India before the goods are exported to the UK could also be considered to avoid CBAM, a government official said.",https://www.moneycontrol.com/news/business/economy/india-uk-fta-india-reserves-the-right-to-retaliate-if-uk-introduces-cbam-say-govt-sources-13018256.html,AAPL,0.361,neutral
,"India-UK FTA: India reserves the right to retaliate if UK introduces CBAM, say govt sources","CBAM won’t restrict market access to Indian industries. Besides, some mechanism of being taxed in India before the goods are exported to the UK could also be considered to avoid CBAM, a government official said.",https://www.moneycontrol.com/news/business/economy/india-uk-fta-india-reserves-the-right-to-retaliate-if-uk-introduces-cbam-say-govt-sources-13018256.html,MSFT,0.361,neutral
,"L&T sees prospective order pipeline of Rs 19 trillion in FY2025-26, says CFO, eyes 10 percent order inflow growth in FY26",L&T aspires to grow on the large base of order inflows by around 10 percent in FY26. L&T's management also guided for a revenue growth of 15 percent on year in FY26 while maintaining core operating margins at 8.3 percent in the current financial year.,https://www.moneycontrol.com/news/business/l-t-sees-prospective-order-pipeline-of-rs-19-trillion-in-fy2025-26-says-cfo-eyes-10-percent-order-inflow-growth-in-fy26-13018089.html,MSFT,0.426,positive
,"L&T sees prospective order pipeline of Rs 19 trillion in FY2025-26, says CFO, eyes 10 percent order inflow growth in FY26",L&T aspires to grow on the large base of order inflows by around 10 percent in FY26. L&T's management also guided for a revenue growth of 15 percent on year in FY26 while maintaining core operating margins at 8.3 percent in the current financial year.,https://www.moneycontrol.com/news/business/l-t-sees-prospective-order-pipeline-of-rs-19-trillion-in-fy2025-26-says-cfo-eyes-10-percent-order-inflow-growth-in-fy26-13018089.html,GOOG,0.395,positive
,"L&T sees prospective order pipeline of Rs 19 trillion in FY2025-26, says CFO, eyes 10 percent order inflow growth in FY26",L&T aspires to grow on the large base of order inflows by around 10 percent in FY26. L&T's management also guided for a revenue growth of 15 percent on year in FY26 while maintaining core operating margins at 8.3 percent in the current financial year.,https://www.moneycontrol.com/news/business/l-t-sees-prospective-order-pipeline-of-rs-19-trillion-in-fy2025-26-says-cfo-eyes-10-percent-order-inflow-growth-in-fy26-13018089.html,AAPL,0.381,positive
,"Union Bank of India Q4 FY25 net profit rises 51% to Rs 4,984 crore","For the full financial year, Union Bank of India posted a net profit of Rs 17,98,714 lakh, marking a year-on-year growth from Rs 13,64,831 lakh in FY24",https://www.moneycontrol.com/news/business/earnings/union-bank-of-india-q4-fy25-net-profit-rises-51-to-rs-4-984-crore-13018218.html,GOOG,0.359,positive
,"Union Bank of India Q4 FY25 net profit rises 51% to Rs 4,984 crore","For the full financial year, Union Bank of India posted a net profit of Rs 17,98,714 lakh, marking a year-on-year growth from Rs 13,64,831 lakh in FY24",https://www.moneycontrol.com/news/business/earnings/union-bank-of-india-q4-fy25-net-profit-rises-51-to-rs-4-984-crore-13018218.html,MSFT,0.357,positive
,"Union Bank of India Q4 FY25 net profit rises 51% to Rs 4,984 crore","For the full financial year, Union Bank of India posted a net profit of Rs 17,98,714 lakh, marking a year-on-year growth from Rs 13,64,831 lakh in FY24",https://www.moneycontrol.com/news/business/earnings/union-bank-of-india-q4-fy25-net-profit-rises-51-to-rs-4-984-crore-13018218.html,AAPL,0.322,positive
,"Titan may hike prices if Trump tariffs have serious impact, retains margin guidance",Titan decided to retain its margin guidance and expects strong double-digit growth for the next year despite global uncertainties.,https://www.moneycontrol.com/news/business/markets/titan-may-hike-prices-if-trump-tariffs-have-serious-impact-retains-margin-guidance-13018180.html,GOOG,0.45,positive
,"Titan may hike prices if Trump tariffs have serious impact, retains margin guidance",Titan decided to retain its margin guidance and expects strong double-digit growth for the next year despite global uncertainties.,https://www.moneycontrol.com/news/business/markets/titan-may-hike-prices-if-trump-tariffs-have-serious-impact-retains-margin-guidance-13018180.html,MSFT,0.431,positive
,"Titan may hike prices if Trump tariffs have serious impact, retains margin guidance",Titan decided to retain its margin guidance and expects strong double-digit growth for the next year despite global uncertainties.,https://www.moneycontrol.com/news/business/markets/titan-may-hike-prices-if-trump-tariffs-have-serious-impact-retains-margin-guidance-13018180.html,AAPL,0.363,positive
,"Biocon Q4 net profit surges 153%, biosimilars, generics drive growth","The company said its Board approved a fundraise of up to Rs 4,500 crore and is also evaluating a potential merger of Biocon Biologics with the parent company.",https://www.moneycontrol.com/news/business/earnings/biocon-q4-net-profit-surges-153-biosimilars-generics-drive-growth-13018150.html,GOOG,0.395,positive
,"Biocon Q4 net profit surges 153%, biosimilars, generics drive growth","The company said its Board approved a fundraise of up to Rs 4,500 crore and is also evaluating a potential merger of Biocon Biologics with the parent company.",https://www.moneycontrol.com/news/business/earnings/biocon-q4-net-profit-surges-153-biosimilars-generics-drive-growth-13018150.html,MSFT,0.395,positive
,"Biocon Q4 net profit surges 153%, biosimilars, generics drive growth","The company said its Board approved a fundraise of up to Rs 4,500 crore and is also evaluating a potential merger of Biocon Biologics with the parent company.",https://www.moneycontrol.com/news/business/earnings/biocon-q4-net-profit-surges-153-biosimilars-generics-drive-growth-13018150.html,AAPL,0.381,positive
,"Hiranandani and Krisala to partner Della Group for ""racecourse themed"" development in Pune","Della Group's chairman and managing director Jimmy Mistry said at a press conference in Mumbai that the project, carries a topline potential of Rs 1,100 crore, of which Della will receive 15 percent of the revenue upfront",https://www.moneycontrol.com/news/business/real-estate/hiranandani-and-krisala-to-partner-della-group-for-racecourse-themed-development-in-pune-13018039.html,GOOG,0.405,positive
,"Hiranandani and Krisala to partner Della Group for ""racecourse themed"" development in Pune","Della Group's chairman and managing director Jimmy Mistry said at a press conference in Mumbai that the project, carries a topline potential of Rs 1,100 crore, of which Della will receive 15 percent of the revenue upfront",https://www.moneycontrol.com/news/business/real-estate/hiranandani-and-krisala-to-partner-della-group-for-racecourse-themed-development-in-pune-13018039.html,AAPL,0.4,positive
,"Hiranandani and Krisala to partner Della Group for ""racecourse themed"" development in Pune","Della Group's chairman and managing director Jimmy Mistry said at a press conference in Mumbai that the project, carries a topline potential of Rs 1,100 crore, of which Della will receive 15 percent of the revenue upfront",https://www.moneycontrol.com/news/business/real-estate/hiranandani-and-krisala-to-partner-della-group-for-racecourse-themed-development-in-pune-13018039.html,MSFT,0.398,positive
,"Rain Industries Consolidated March 2025 Net Sales at Rs 3,768.02 crore, up 2.66% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-consolidated-march-2025-net-sales-at-rs-3768-02-crore-up-2-66-y-o-y-13018210.html,GOOG,0.433,positive
,"Rain Industries Consolidated March 2025 Net Sales at Rs 3,768.02 crore, up 2.66% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-consolidated-march-2025-net-sales-at-rs-3768-02-crore-up-2-66-y-o-y-13018210.html,MSFT,0.406,positive
,"Rain Industries Consolidated March 2025 Net Sales at Rs 3,768.02 crore, up 2.66% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-consolidated-march-2025-net-sales-at-rs-3768-02-crore-up-2-66-y-o-y-13018210.html,AAPL,0.377,positive
,"Hind Constr Consolidated March 2025 Net Sales at Rs 1,373.70 crore, down 22.53% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/hind-constr-consolidated-march-2025-net-sales-at-rs-1373-70-crore-down-22-53-y-o-y-13018209.html,MSFT,0.396,negative
,"Hind Constr Consolidated March 2025 Net Sales at Rs 1,373.70 crore, down 22.53% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/hind-constr-consolidated-march-2025-net-sales-at-rs-1373-70-crore-down-22-53-y-o-y-13018209.html,GOOG,0.381,negative
,"Hind Constr Consolidated March 2025 Net Sales at Rs 1,373.70 crore, down 22.53% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/hind-constr-consolidated-march-2025-net-sales-at-rs-1373-70-crore-down-22-53-y-o-y-13018209.html,AAPL,0.375,negative
,"Mitsu Chem Plas Standalone March 2025 Net Sales at Rs 90.47 crore, up 9.96% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mitsu-chem-plas-standalone-march-2025-net-sales-at-rs-90-47-crore-up-9-96-y-o-y-13018208.html,MSFT,0.439,positive
,"Mitsu Chem Plas Standalone March 2025 Net Sales at Rs 90.47 crore, up 9.96% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mitsu-chem-plas-standalone-march-2025-net-sales-at-rs-90-47-crore-up-9-96-y-o-y-13018208.html,GOOG,0.424,positive
,"Mitsu Chem Plas Standalone March 2025 Net Sales at Rs 90.47 crore, up 9.96% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mitsu-chem-plas-standalone-march-2025-net-sales-at-rs-90-47-crore-up-9-96-y-o-y-13018208.html,AAPL,0.402,positive
,"Biocon Consolidated March 2025 Net Sales at Rs 4,417.00 crore, up 12.76% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/biocon-consolidated-march-2025-net-sales-at-rs-4417-00-crore-up-12-76-y-o-y-13018206.html,MSFT,0.406,positive
,"Biocon Consolidated March 2025 Net Sales at Rs 4,417.00 crore, up 12.76% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/biocon-consolidated-march-2025-net-sales-at-rs-4417-00-crore-up-12-76-y-o-y-13018206.html,AAPL,0.406,positive
,"Biocon Consolidated March 2025 Net Sales at Rs 4,417.00 crore, up 12.76% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/biocon-consolidated-march-2025-net-sales-at-rs-4417-00-crore-up-12-76-y-o-y-13018206.html,GOOG,0.396,positive
,"MCX India Consolidated March 2025 Net Sales at Rs 291.33 crore, up 60.83% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-consolidated-march-2025-net-sales-at-rs-291-33-crore-up-60-83-y-o-y-13018205.html,GOOG,0.423,positive
,"MCX India Consolidated March 2025 Net Sales at Rs 291.33 crore, up 60.83% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-consolidated-march-2025-net-sales-at-rs-291-33-crore-up-60-83-y-o-y-13018205.html,MSFT,0.398,positive
,"MCX India Consolidated March 2025 Net Sales at Rs 291.33 crore, up 60.83% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-consolidated-march-2025-net-sales-at-rs-291-33-crore-up-60-83-y-o-y-13018205.html,AAPL,0.388,positive
,"Dilip Buildcon Consolidated March 2025 Net Sales at Rs 3,096.10 crore, down 8.01% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-consolidated-march-2025-net-sales-at-rs-3096-10-crore-down-8-01-y-o-y-13018204.html,MSFT,0.414,negative
,"Dilip Buildcon Consolidated March 2025 Net Sales at Rs 3,096.10 crore, down 8.01% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-consolidated-march-2025-net-sales-at-rs-3096-10-crore-down-8-01-y-o-y-13018204.html,GOOG,0.414,negative
,"Dilip Buildcon Consolidated March 2025 Net Sales at Rs 3,096.10 crore, down 8.01% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-consolidated-march-2025-net-sales-at-rs-3096-10-crore-down-8-01-y-o-y-13018204.html,AAPL,0.398,negative
,"Ceigall India Consolidated March 2025 Net Sales at Rs 1,011.61 crore, up 7.21% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-consolidated-march-2025-net-sales-at-rs-1011-61-crore-up-7-21-y-o-y-13018203.html,GOOG,0.434,positive
,"Ceigall India Consolidated March 2025 Net Sales at Rs 1,011.61 crore, up 7.21% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-consolidated-march-2025-net-sales-at-rs-1011-61-crore-up-7-21-y-o-y-13018203.html,MSFT,0.397,positive
,"Ceigall India Consolidated March 2025 Net Sales at Rs 1,011.61 crore, up 7.21% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-consolidated-march-2025-net-sales-at-rs-1011-61-crore-up-7-21-y-o-y-13018203.html,AAPL,0.357,positive
,"SPIC Consolidated March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-consolidated-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018202.html,MSFT,0.425,positive
,"SPIC Consolidated March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-consolidated-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018202.html,GOOG,0.42,positive
,"SPIC Consolidated March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-consolidated-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018202.html,AAPL,0.372,positive
,"R Systems Intl Consolidated March 2025 Net Sales at Rs 442.47 crore, up 6.2% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-consolidated-march-2025-net-sales-at-rs-442-47-crore-up-6-2-y-o-y-13018201.html,MSFT,0.463,positive
,"R Systems Intl Consolidated March 2025 Net Sales at Rs 442.47 crore, up 6.2% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-consolidated-march-2025-net-sales-at-rs-442-47-crore-up-6-2-y-o-y-13018201.html,GOOG,0.432,positive
,"R Systems Intl Consolidated March 2025 Net Sales at Rs 442.47 crore, up 6.2% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-consolidated-march-2025-net-sales-at-rs-442-47-crore-up-6-2-y-o-y-13018201.html,AAPL,0.408,positive
,"Vesuvius India Standalone March 2025 Net Sales at Rs 482.22 crore, up 6.37% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vesuvius-india-standalone-march-2025-net-sales-at-rs-482-22-crore-up-6-37-y-o-y-13018198.html,MSFT,0.403,positive
,"Vesuvius India Standalone March 2025 Net Sales at Rs 482.22 crore, up 6.37% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vesuvius-india-standalone-march-2025-net-sales-at-rs-482-22-crore-up-6-37-y-o-y-13018198.html,GOOG,0.387,positive
,"Vesuvius India Standalone March 2025 Net Sales at Rs 482.22 crore, up 6.37% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vesuvius-india-standalone-march-2025-net-sales-at-rs-482-22-crore-up-6-37-y-o-y-13018198.html,AAPL,0.311,positive
,"R Systems Intl Standalone March 2025 Net Sales at Rs 244.24 crore, up 16.94% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-standalone-march-2025-net-sales-at-rs-244-24-crore-up-16-94-y-o-y-13018197.html,MSFT,0.476,positive
,"R Systems Intl Standalone March 2025 Net Sales at Rs 244.24 crore, up 16.94% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-standalone-march-2025-net-sales-at-rs-244-24-crore-up-16-94-y-o-y-13018197.html,GOOG,0.423,positive
